Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT
1601470800.0,2020-09-30 01-PM,BTCUSDT,10728,10754.91,10720.93,10739.93,1664.19,17868030.53
1601467200.0,2020-09-30 12-PM,BTCUSDT,10681,10747,10670,10728,1814.22,19451410.0
1601463600.0,2020-09-30 11-AM,BTCUSDT,10721.84,10726.29,10680,10681,1630.32,17449440.66
1601460000.0,2020-09-30 10-AM,BTCUSDT,10698.94,10728.54,10693.77,10721.84,1642.97,17604484.77
1601456400.0,2020-09-30 09-AM,BTCUSDT,10707.67,10707.67,10665.13,10698.94,1830.44,19562111.72
1601452800.0,2020-09-30 08-AM,BTCUSDT,10706.68,10730,10685.85,10707.67,1560.12,16712484.04
1601449200.0,2020-09-30 07-AM,BTCUSDT,10718.8,10753.73,10690.38,10706.68,2030.4,21765782.96
1601445600.0,2020-09-30 06-AM,BTCUSDT,10698.66,10735.39,10675.29,10718.8,1833.3,19646392.75
1601442000.0,2020-09-30 05-AM,BTCUSDT,10752.79,10765.78,10698.31,10698.66,1318.21,14151472.93
1601438400.0,2020-09-30 04-AM,BTCUSDT,10742.08,10760,10700,10752.79,1732.47,18599678.18
1601434800.0,2020-09-30 03-AM,BTCUSDT,10774.47,10781.9,10737.01,10742.08,1682.99,18118687.76
1601431200.0,2020-09-30 02-AM,BTCUSDT,10789.45,10827.56,10763.26,10774.47,1600.36,17277231.2
1601427600.0,2020-09-30 01-AM,BTCUSDT,10809.17,10821.98,10772.32,10789.45,1307.08,14116861.93
1601424000.0,2020-09-30 12-AM,BTCUSDT,10840.48,10849.34,10808.19,10809.17,1281.78,13873610.79
1601420400.0,2020-09-29 11-PM,BTCUSDT,10763.99,10867.54,10763.99,10840.48,2214.32,23981154.7
1601416800.0,2020-09-29 10-PM,BTCUSDT,10770.31,10780.84,10746.74,10763.99,937.02,10088523.48
1601413200.0,2020-09-29 09-PM,BTCUSDT,10756.16,10783.45,10745,10770.31,1073.31,11557143.41
1601409600.0,2020-09-29 08-PM,BTCUSDT,10737.49,10780,10737.49,10756.16,1739.66,18714313.37
1601406000.0,2020-09-29 07-PM,BTCUSDT,10727.75,10766,10713.9,10737.49,1618.56,17378326.75
1601402400.0,2020-09-29 06-PM,BTCUSDT,10675.37,10744.86,10673.5,10727.75,2058.62,22057103.56
1601398800.0,2020-09-29 05-PM,BTCUSDT,10692.39,10696.79,10635.87,10675.37,2587.16,27580666.89
1601395200.0,2020-09-29 04-PM,BTCUSDT,10725.94,10738.87,10664.78,10692.39,2880.12,30810017.01
1601391600.0,2020-09-29 03-PM,BTCUSDT,10759.91,10772.89,10717.06,10725.94,1836.5,19740613.11
1601388000.0,2020-09-29 02-PM,BTCUSDT,10757.5,10790.98,10739.44,10759.91,2155.47,23202184.37
1601384400.0,2020-09-29 01-PM,BTCUSDT,10762.24,10769.66,10711.48,10757.5,2044.48,21966658.4
1601380800.0,2020-09-29 12-PM,BTCUSDT,10758.92,10767,10738.88,10762.24,1656.82,17818623.0
1601377200.0,2020-09-29 11-AM,BTCUSDT,10776.49,10797,10752.7,10758.92,1577.25,16993427.8
1601373600.0,2020-09-29 10-AM,BTCUSDT,10721.56,10784.76,10717.18,10776.49,2033.93,21868978.48
1601370000.0,2020-09-29 09-AM,BTCUSDT,10736.27,10760,10707,10721.56,1925.79,20668915.77
1601366400.0,2020-09-29 08-AM,BTCUSDT,10726.99,10743.39,10713.41,10736.27,1688.35,18119933.99
1601362800.0,2020-09-29 07-AM,BTCUSDT,10742.46,10745.42,10710.7,10726.99,1629.6,17484054.73
1601359200.0,2020-09-29 06-AM,BTCUSDT,10680.87,10747.88,10668.26,10742.46,1762.27,18868995.88
1601355600.0,2020-09-29 05-AM,BTCUSDT,10694.48,10700,10670,10680.87,1169.17,12494919.04
1601352000.0,2020-09-29 04-AM,BTCUSDT,10689.94,10713.25,10687.89,10694.48,993.53,10631885.02
1601348400.0,2020-09-29 03-AM,BTCUSDT,10689.37,10710,10682.23,10689.94,1101.55,11782521.16
1601344800.0,2020-09-29 02-AM,BTCUSDT,10683.59,10704.35,10660.85,10689.37,1475.31,15766556.06
1601341200.0,2020-09-29 01-AM,BTCUSDT,10710.43,10717.98,10676.09,10683.59,1702.73,18212569.6
1601337600.0,2020-09-29 12-AM,BTCUSDT,10696.12,10732.02,10656.82,10710.43,2013.36,21557736.88
1601334000.0,2020-09-28 11-PM,BTCUSDT,10867,10867.25,10626,10696.12,4787.34,51426416.87
1601330400.0,2020-09-28 10-PM,BTCUSDT,10885.08,10885.51,10850,10867,929.36,10100459.39
1601326800.0,2020-09-28 09-PM,BTCUSDT,10869.41,10888.59,10847.23,10885.08,933.97,10151236.48
1601323200.0,2020-09-28 08-PM,BTCUSDT,10869,10874.73,10859.42,10869.41,1020.61,11091960.32
1601319600.0,2020-09-28 07-PM,BTCUSDT,10871.96,10872.15,10836.08,10869,1302.34,14137338.58
1601316000.0,2020-09-28 06-PM,BTCUSDT,10889.24,10889.24,10851.01,10871.96,1886.36,20502826.39
1601312400.0,2020-09-28 05-PM,BTCUSDT,10883.27,10918.57,10872.52,10889.24,1388.74,15120755.9
1601308800.0,2020-09-28 04-PM,BTCUSDT,10901.9,10908.87,10871.41,10883.27,1744.4,18989157.65
1601305200.0,2020-09-28 03-PM,BTCUSDT,10861.01,10910,10856.24,10901.9,2082.25,22684255.83
1601301600.0,2020-09-28 02-PM,BTCUSDT,10885.94,10916.8,10859.15,10861.01,1853.43,20185521.18
1601298000.0,2020-09-28 01-PM,BTCUSDT,10901.08,10938.25,10870.85,10885.94,2417.98,26377236.87
1601294400.0,2020-09-28 12-PM,BTCUSDT,10877.91,10941.99,10837.12,10901.08,3833.92,41792059.09
1601290800.0,2020-09-28 11-AM,BTCUSDT,10875.26,10902.49,10855.78,10877.91,2160.35,23506210.69
1601287200.0,2020-09-28 10-AM,BTCUSDT,10854.66,10889.99,10833.78,10875.26,1982.81,21556956.96
1601283600.0,2020-09-28 09-AM,BTCUSDT,10855.48,10874.2,10830,10854.66,2006.47,21782843.78
1601280000.0,2020-09-28 08-AM,BTCUSDT,10854,10890,10842.94,10855.48,2078.88,22594638.11
1601276400.0,2020-09-28 07-AM,BTCUSDT,10868.73,10879.84,10836,10854,2155.25,23403738.92
1601272800.0,2020-09-28 06-AM,BTCUSDT,10879.63,10885,10847.19,10868.73,1942.35,21111512.82
1601269200.0,2020-09-28 05-AM,BTCUSDT,10896.09,10916.6,10863.18,10879.63,1553.48,16917803.78
1601265600.0,2020-09-28 04-AM,BTCUSDT,10885.14,10905.13,10866.18,10896.09,1985.86,21625957.01
1601262000.0,2020-09-28 03-AM,BTCUSDT,10907.39,10914.99,10872.35,10885.14,1291.85,14071247.41
1601258400.0,2020-09-28 02-AM,BTCUSDT,10930.98,10947.84,10900,10907.39,1469.39,16048717.88
1601254800.0,2020-09-28 01-AM,BTCUSDT,10887.71,10930.98,10880.3,10930.98,1800.62,19640275.63
1601251200.0,2020-09-28 12-AM,BTCUSDT,10774.25,10950,10774.25,10887.71,5487.26,59644092.07
1601247600.0,2020-09-27 11-PM,BTCUSDT,10749.63,10784.61,10730.55,10774.25,1133.29,12187317.81
1601244000.0,2020-09-27 10-PM,BTCUSDT,10716.84,10757.33,10716.1,10749.63,848.85,9118970.25
1601240400.0,2020-09-27 09-PM,BTCUSDT,10720.56,10737.48,10704.45,10716.84,655.0,7020828.57
1601236800.0,2020-09-27 08-PM,BTCUSDT,10732,10733.66,10715.28,10720.56,741.6,7953329.42
1601233200.0,2020-09-27 07-PM,BTCUSDT,10714.2,10741,10700.73,10732,963.34,10327834.22
1601229600.0,2020-09-27 06-PM,BTCUSDT,10725.18,10742.8,10701.58,10714.2,797.48,8558734.73
1601226000.0,2020-09-27 05-PM,BTCUSDT,10720.35,10736.48,10708.16,10725.18,1380.08,14797791.44
1601222400.0,2020-09-27 04-PM,BTCUSDT,10754.82,10777,10704.7,10720.35,2074.18,22278937.84
1601218800.0,2020-09-27 03-PM,BTCUSDT,10674.44,10766.41,10599.99,10754.82,2820.72,30134636.58
1601215200.0,2020-09-27 02-PM,BTCUSDT,10676.37,10687.67,10657.65,10674.44,932.24,9946878.04
1601211600.0,2020-09-27 01-PM,BTCUSDT,10666.97,10685.39,10654.76,10676.37,978.85,10443378.21
1601208000.0,2020-09-27 12-PM,BTCUSDT,10623.5,10671.68,10594.82,10666.97,1865.8,19851684.4
1601204400.0,2020-09-27 11-AM,BTCUSDT,10657.12,10666.49,10618.83,10623.5,680.02,7239635.97
1601200800.0,2020-09-27 10-AM,BTCUSDT,10629.8,10678,10625.42,10657.12,1236.08,13168569.63
1601197200.0,2020-09-27 09-AM,BTCUSDT,10647.72,10656.15,10618.83,10629.8,1139.71,12122644.49
1601193600.0,2020-09-27 08-AM,BTCUSDT,10671.28,10671.28,10608.67,10647.72,1609.78,17138700.16
1601190000.0,2020-09-27 07-AM,BTCUSDT,10660.82,10691.48,10651.44,10671.28,1216.28,12979992.96
1601186400.0,2020-09-27 06-AM,BTCUSDT,10779.08,10781.91,10620,10660.82,2568.39,27484659.89
1601182800.0,2020-09-27 05-AM,BTCUSDT,10780.95,10791.94,10762.5,10779.08,977.67,10536738.98
1601179200.0,2020-09-27 04-AM,BTCUSDT,10781.2,10794.99,10770,10780.95,950.14,10245332.96
1601175600.0,2020-09-27 03-AM,BTCUSDT,10777.11,10788.5,10762.61,10781.2,844.0,9094113.98
1601172000.0,2020-09-27 02-AM,BTCUSDT,10772.38,10785.07,10760,10777.11,988.27,10646857.04
1601168400.0,2020-09-27 01-AM,BTCUSDT,10775.53,10799,10763.5,10772.38,1586.86,17110097.83
1601164800.0,2020-09-27 12-AM,BTCUSDT,10728.6,10780,10720.02,10775.53,1560.85,16781584.05
1601161200.0,2020-09-26 11-PM,BTCUSDT,10731.46,10751.12,10726.57,10728.6,883.86,9493209.41
1601157600.0,2020-09-26 10-PM,BTCUSDT,10712.34,10744.49,10702.08,10731.46,876.08,9398265.1
1601154000.0,2020-09-26 09-PM,BTCUSDT,10714.92,10750,10712.31,10712.34,853.21,9157888.59
1601150400.0,2020-09-26 08-PM,BTCUSDT,10718.55,10725.98,10701.18,10714.92,761.84,8162869.68
1601146800.0,2020-09-26 07-PM,BTCUSDT,10729.9,10731.08,10705,10718.55,914.36,9799215.49
1601143200.0,2020-09-26 06-PM,BTCUSDT,10742.68,10774.45,10723.64,10729.9,1163.04,12494161.46
1601139600.0,2020-09-26 05-PM,BTCUSDT,10749.19,10750,10721,10742.68,1077.28,11565017.61
1601136000.0,2020-09-26 04-PM,BTCUSDT,10721,10749.37,10682.78,10749.19,1456.44,15608064.28
1601132400.0,2020-09-26 03-PM,BTCUSDT,10706.65,10742.02,10704.32,10721,1007.81,10803834.66
1601128800.0,2020-09-26 02-PM,BTCUSDT,10672,10730,10664.97,10706.65,1292.82,13844001.4
1601125200.0,2020-09-26 01-PM,BTCUSDT,10686.37,10699,10668.15,10672,1288.41,13762475.79
1601121600.0,2020-09-26 12-PM,BTCUSDT,10709.94,10709.94,10666.21,10686.37,1337.27,14288899.08
1601118000.0,2020-09-26 11-AM,BTCUSDT,10721.4,10728.59,10696.97,10709.94,917.45,9827615.48
1601114400.0,2020-09-26 10-AM,BTCUSDT,10694.11,10728.77,10661.7,10721.4,1185.44,12685605.91
1601110800.0,2020-09-26 09-AM,BTCUSDT,10691,10710,10669.61,10694.11,1335.22,14275347.86
1601107200.0,2020-09-26 08-AM,BTCUSDT,10705.84,10713.62,10668,10691,1439.42,15389412.25
1601103600.0,2020-09-26 07-AM,BTCUSDT,10732.31,10739.35,10689.01,10705.84,1544.17,16540636.68
1601100000.0,2020-09-26 06-AM,BTCUSDT,10727.14,10766,10720.63,10732.31,1693.85,18208378.38
1601096400.0,2020-09-26 05-AM,BTCUSDT,10735.04,10820.94,10700.5,10727.14,2406.9,25877596.22
1601092800.0,2020-09-26 04-AM,BTCUSDT,10704.86,10737.11,10687.38,10735.04,863.42,9246763.31
1601089200.0,2020-09-26 03-AM,BTCUSDT,10707.24,10746.66,10700.3,10704.86,1030.44,11044023.45
1601085600.0,2020-09-26 02-AM,BTCUSDT,10690.05,10722.96,10676.73,10707.24,983.87,10525034.6
1601082000.0,2020-09-26 01-AM,BTCUSDT,10649.86,10700.1,10644.68,10690.05,927.91,9907731.34
1601078400.0,2020-09-26 12-AM,BTCUSDT,10686.67,10706.35,10649.86,10649.86,1180.3,12605429.66
1601074800.0,2020-09-25 11-PM,BTCUSDT,10685.94,10698.13,10650,10686.67,1082.17,11552569.03
1601071200.0,2020-09-25 10-PM,BTCUSDT,10745.86,10750.01,10662.84,10685.94,1401.8,15005567.33
1601067600.0,2020-09-25 09-PM,BTCUSDT,10707.81,10746.8,10700.87,10745.86,821.11,8805003.59
1601064000.0,2020-09-25 08-PM,BTCUSDT,10718.31,10754.21,10705,10707.81,1887.21,20252000.5
1601060400.0,2020-09-25 07-PM,BTCUSDT,10705.38,10725.17,10683.16,10718.31,1583.67,16950072.43
1601056800.0,2020-09-25 06-PM,BTCUSDT,10696.13,10744.18,10690.9,10705.38,2096.72,22474236.53
1601053200.0,2020-09-25 05-PM,BTCUSDT,10651.34,10718.97,10635.38,10696.13,2437.36,26030732.92
1601049600.0,2020-09-25 04-PM,BTCUSDT,10647.61,10668.95,10625.16,10651.34,1604.14,17080095.87
1601046000.0,2020-09-25 03-PM,BTCUSDT,10629.56,10669.9,10564.57,10647.61,3078.81,32730967.59
1601042400.0,2020-09-25 02-PM,BTCUSDT,10611.13,10635,10556.24,10629.56,2988.23,31683614.45
1601038800.0,2020-09-25 01-PM,BTCUSDT,10615.48,10641.49,10585,10611.13,1963.4,20852027.32
1601035200.0,2020-09-25 12-PM,BTCUSDT,10630,10684.09,10585.57,10615.48,2289.06,24333351.68
1601031600.0,2020-09-25 11-AM,BTCUSDT,10591.75,10650,10567.81,10630,3441.72,36542680.49
1601028000.0,2020-09-25 10-AM,BTCUSDT,10593.82,10622.98,10580,10591.75,1785.1,18921904.11
1601024400.0,2020-09-25 09-AM,BTCUSDT,10599.69,10647.96,10556.66,10593.82,3222.1,34166050.59
1601020800.0,2020-09-25 08-AM,BTCUSDT,10686.94,10686.94,10572,10599.69,4137.33,43984555.87
1601017200.0,2020-09-25 07-AM,BTCUSDT,10691.87,10703.12,10666.17,10686.94,2063.97,22065857.36
1601013600.0,2020-09-25 06-AM,BTCUSDT,10648.9,10695,10614.58,10691.87,1717.71,18298837.84
1601010000.0,2020-09-25 05-AM,BTCUSDT,10677.05,10682.23,10640.75,10648.9,1382.63,14742587.23
1601006400.0,2020-09-25 04-AM,BTCUSDT,10667.47,10693.99,10655.74,10677.05,1136.96,12139835.68
1601002800.0,2020-09-25 03-AM,BTCUSDT,10710.64,10720,10663.14,10667.47,1388.44,14854024.39
1600999200.0,2020-09-25 02-AM,BTCUSDT,10690.98,10727.2,10685.57,10710.64,1360.04,14559850.83
1600995600.0,2020-09-25 01-AM,BTCUSDT,10711.94,10730.82,10684.03,10690.98,1264.78,13541587.09
1600992000.0,2020-09-25 12-AM,BTCUSDT,10736.32,10760.53,10692.38,10711.94,1966.65,21079238.44
1600988400.0,2020-09-24 11-PM,BTCUSDT,10762.4,10768.99,10719.13,10736.32,2129.41,22865076.87
1600984800.0,2020-09-24 10-PM,BTCUSDT,10647.25,10795.24,10605,10762.4,3024.77,32417521.2
1600981200.0,2020-09-24 09-PM,BTCUSDT,10626.73,10678,10621,10647.25,1130.59,12038936.21
1600977600.0,2020-09-24 08-PM,BTCUSDT,10653.82,10667.17,10624.4,10626.73,1711.99,18229557.24
1600974000.0,2020-09-24 07-PM,BTCUSDT,10612.61,10667.55,10595.46,10653.82,2530.76,26908117.59
1600970400.0,2020-09-24 06-PM,BTCUSDT,10657.9,10684.2,10607.12,10612.61,2479.72,26397774.56
1600966800.0,2020-09-24 05-PM,BTCUSDT,10672.2,10712.97,10639.63,10657.9,3599.64,38435028.48
1600963200.0,2020-09-24 04-PM,BTCUSDT,10545.36,10743.59,10540.02,10672.2,6679.35,71103116.52
1600959600.0,2020-09-24 03-PM,BTCUSDT,10407.07,10557.19,10390.66,10545.36,4850.46,50800218.78
1600956000.0,2020-09-24 02-PM,BTCUSDT,10377.22,10421.01,10369.57,10407.07,2507.43,26063245.27
1600952400.0,2020-09-24 01-PM,BTCUSDT,10377.47,10399,10331.93,10377.22,2867.16,29724113.98
1600948800.0,2020-09-24 12-PM,BTCUSDT,10410.01,10424.99,10364.57,10377.47,2259.24,23479609.44
1600945200.0,2020-09-24 11-AM,BTCUSDT,10372.31,10440,10362.71,10410.01,3425.46,35641890.85
1600941600.0,2020-09-24 10-AM,BTCUSDT,10322.85,10376.41,10312.91,10372.31,2018.28,20856259.6
1600938000.0,2020-09-24 09-AM,BTCUSDT,10315.83,10335.55,10283.89,10322.85,1971.8,20321678.49
1600934400.0,2020-09-24 08-AM,BTCUSDT,10341.68,10351.48,10305.01,10315.83,1679.5,17343643.75
1600930800.0,2020-09-24 07-AM,BTCUSDT,10289.78,10356.47,10289.62,10341.68,2174.07,22432872.09
1600927200.0,2020-09-24 06-AM,BTCUSDT,10289.64,10322.18,10285.33,10289.78,1387.16,14294522.42
1600923600.0,2020-09-24 05-AM,BTCUSDT,10281.02,10304.33,10271,10289.64,1244.41,12797516.99
1600920000.0,2020-09-24 04-AM,BTCUSDT,10301.75,10319,10280,10281.02,1594.93,16421200.06
1600916400.0,2020-09-24 03-AM,BTCUSDT,10290.11,10326.28,10289.12,10301.75,941.33,9703052.55
1600912800.0,2020-09-24 02-AM,BTCUSDT,10285.86,10344.64,10279.54,10290.11,1654.95,17055878.46
1600909200.0,2020-09-24 01-AM,BTCUSDT,10290.84,10316.74,10275.84,10285.86,1401.4,14428849.99
1600905600.0,2020-09-24 12-AM,BTCUSDT,10241.46,10300,10190.93,10290.84,2412.8,24761188.65
1600902000.0,2020-09-23 11-PM,BTCUSDT,10270.04,10272.86,10211,10241.46,1551.63,15881723.86
1600898400.0,2020-09-23 10-PM,BTCUSDT,10252.22,10299.95,10241.72,10270.04,1734.8,17813660.29
1600894800.0,2020-09-23 09-PM,BTCUSDT,10230.39,10286.85,10205.76,10252.22,2017.94,20688700.58
1600891200.0,2020-09-23 08-PM,BTCUSDT,10293,10324.3,10136.82,10230.39,6523.91,66786734.46
1600887600.0,2020-09-23 07-PM,BTCUSDT,10409.14,10414.93,10255.53,10293,6850.3,70647215.56
1600884000.0,2020-09-23 06-PM,BTCUSDT,10455.89,10463.7,10406.95,10409.14,2066.58,21565858.77
1600880400.0,2020-09-23 05-PM,BTCUSDT,10486.2,10489.73,10455.26,10455.89,1511.08,15831272.62
1600876800.0,2020-09-23 04-PM,BTCUSDT,10453.2,10494.72,10446.84,10486.2,1763.73,18463067.45
1600873200.0,2020-09-23 03-PM,BTCUSDT,10471.89,10490,10444.41,10453.2,1652.71,17297236.7
1600869600.0,2020-09-23 02-PM,BTCUSDT,10495.85,10502,10461,10471.89,2095.24,21953113.38
1600866000.0,2020-09-23 01-PM,BTCUSDT,10505.43,10537.15,10492.16,10495.85,2255.54,23718190.33
1600862400.0,2020-09-23 12-PM,BTCUSDT,10474.45,10520,10463.69,10505.43,1864.18,19569276.36
1600858800.0,2020-09-23 11-AM,BTCUSDT,10488,10496.2,10470,10474.45,1660.96,17408608.13
1600855200.0,2020-09-23 10-AM,BTCUSDT,10481.82,10488.25,10460,10488,1476.21,15461505.11
1600851600.0,2020-09-23 09-AM,BTCUSDT,10448.54,10494.22,10441.4,10481.82,2115.22,22134356.35
1600848000.0,2020-09-23 08-AM,BTCUSDT,10428.64,10464.84,10403.95,10448.54,2168.08,22632790.21
1600844400.0,2020-09-23 07-AM,BTCUSDT,10436.48,10442.55,10380.47,10428.64,2984.45,31072322.21
1600840800.0,2020-09-23 06-AM,BTCUSDT,10473.22,10478.91,10403,10436.48,2085.97,21771041.84
1600837200.0,2020-09-23 05-AM,BTCUSDT,10470.32,10490.84,10451.33,10473.22,1451.18,15202255.05
1600833600.0,2020-09-23 04-AM,BTCUSDT,10476.01,10485.2,10441.91,10470.32,1738.95,18203250.38
1600830000.0,2020-09-23 03-AM,BTCUSDT,10513.93,10516.03,10471.72,10476.01,1664.82,17464541.02
1600826400.0,2020-09-23 02-AM,BTCUSDT,10515.02,10527.7,10501.93,10513.93,696.44,7321564.75
1600822800.0,2020-09-23 01-AM,BTCUSDT,10510.73,10526.71,10503.42,10515.02,846.57,8902302.78
1600819200.0,2020-09-23 12-AM,BTCUSDT,10529.61,10533.94,10500.25,10510.73,1100.08,11571426.95
1600815600.0,2020-09-22 11-PM,BTCUSDT,10508.4,10536.58,10494.15,10529.61,1000.82,10522438.03
1600812000.0,2020-09-22 10-PM,BTCUSDT,10547.17,10552.98,10494.49,10508.4,1224.88,12882746.21
1600808400.0,2020-09-22 09-PM,BTCUSDT,10512.77,10572.71,10453,10547.17,2565.25,27004535.85
1600804800.0,2020-09-22 08-PM,BTCUSDT,10491.97,10516.67,10480,10512.77,1272.06,13350947.88
1600801200.0,2020-09-22 07-PM,BTCUSDT,10489.25,10495.04,10467.36,10491.97,1198.05,12555648.89
1600797600.0,2020-09-22 06-PM,BTCUSDT,10491,10506.22,10484.34,10489.25,1796.5,18854808.71
1600794000.0,2020-09-22 05-PM,BTCUSDT,10455.13,10492,10447.53,10491,1672.37,17508587.64
1600790400.0,2020-09-22 04-PM,BTCUSDT,10451.07,10490.49,10450,10455.13,2034.09,21299877.05
1600786800.0,2020-09-22 03-PM,BTCUSDT,10439.25,10474.34,10420,10451.07,2182.62,22809504.91
1600783200.0,2020-09-22 02-PM,BTCUSDT,10473.43,10506.6,10439.25,10439.25,2155.06,22580307.4
1600779600.0,2020-09-22 01-PM,BTCUSDT,10487.47,10520,10456.68,10473.43,2628.62,27579927.5
1600776000.0,2020-09-22 12-PM,BTCUSDT,10452.26,10495.17,10416,10487.47,2072.53,21683091.66
1600772400.0,2020-09-22 11-AM,BTCUSDT,10458.4,10503,10441.05,10452.26,1985.05,20789810.07
1600768800.0,2020-09-22 10-AM,BTCUSDT,10452.03,10477.18,10427.06,10458.4,1916.0,20036599.85
1600765200.0,2020-09-22 09-AM,BTCUSDT,10463.18,10471,10439.22,10452.03,1808.04,18902231.69
1600761600.0,2020-09-22 08-AM,BTCUSDT,10372.9,10479.7,10372.9,10463.18,2677.34,27937947.71
1600758000.0,2020-09-22 07-AM,BTCUSDT,10423.27,10442.51,10360,10372.9,2949.23,30673237.3
1600754400.0,2020-09-22 06-AM,BTCUSDT,10461.61,10502.79,10402.38,10423.27,2526.04,26391290.89
1600750800.0,2020-09-22 05-AM,BTCUSDT,10463.99,10471.71,10441.09,10461.61,1144.67,11968817.8
1600747200.0,2020-09-22 04-AM,BTCUSDT,10449.95,10486.32,10449.94,10463.99,1203.46,12595970.62
1600743600.0,2020-09-22 03-AM,BTCUSDT,10468.55,10478,10436,10449.95,950.18,9936644.73
1600740000.0,2020-09-22 02-AM,BTCUSDT,10437.57,10468.56,10422.54,10468.55,1197.08,12502862.92
1600736400.0,2020-09-22 01-AM,BTCUSDT,10457.99,10470.93,10406.16,10437.57,1140.89,11898928.1
1600732800.0,2020-09-22 12-AM,BTCUSDT,10417.22,10491.32,10353,10457.99,2684.66,28035488.73
1600729200.0,2020-09-21 11-PM,BTCUSDT,10478.14,10506.17,10410,10417.22,1821.59,19055766.94
1600725600.0,2020-09-21 10-PM,BTCUSDT,10504,10533.32,10466.68,10478.14,1371.18,14393970.63
1600722000.0,2020-09-21 09-PM,BTCUSDT,10477.79,10533.42,10461.51,10504,1224.15,12846555.79
1600718400.0,2020-09-21 08-PM,BTCUSDT,10498.55,10533.46,10470.8,10477.79,2312.87,24304475.86
1600714800.0,2020-09-21 07-PM,BTCUSDT,10444.05,10499,10435.21,10498.55,2854.79,29904138.7
1600711200.0,2020-09-21 06-PM,BTCUSDT,10394.22,10444.64,10374.54,10444.05,2053.83,21362670.87
1600707600.0,2020-09-21 05-PM,BTCUSDT,10384.64,10430.55,10370,10394.22,2154.63,22423434.76
1600704000.0,2020-09-21 04-PM,BTCUSDT,10418.76,10438.53,10356.54,10384.64,3116.04,32412926.2
1600700400.0,2020-09-21 03-PM,BTCUSDT,10414.98,10452.95,10348.35,10418.76,4349.68,45239258.27
1600696800.0,2020-09-21 02-PM,BTCUSDT,10590.06,10604.32,10296.35,10414.98,8461.46,88384464.09
1600693200.0,2020-09-21 01-PM,BTCUSDT,10570.3,10638.1,10554.46,10590.06,3604.88,38232175.2
1600689600.0,2020-09-21 12-PM,BTCUSDT,10636.47,10636.47,10503.08,10570.3,5151.9,54437404.89
1600686000.0,2020-09-21 11-AM,BTCUSDT,10668.58,10687.86,10580,10636.47,4864.96,51702716.57
1600682400.0,2020-09-21 10-AM,BTCUSDT,10700.01,10735,10635,10668.58,6013.83,64262509.75
1600678800.0,2020-09-21 09-AM,BTCUSDT,10851.83,10860,10688,10700.01,5710.81,61517159.96
1600675200.0,2020-09-21 08-AM,BTCUSDT,10902.58,10912.62,10800,10851.83,4129.95,44823721.4
1600671600.0,2020-09-21 07-AM,BTCUSDT,10946.2,10955.11,10889,10902.58,2081.34,22723222.02
1600668000.0,2020-09-21 06-AM,BTCUSDT,10959.75,10976.36,10929.95,10946.2,1306.8,14313859.99
1600664400.0,2020-09-21 05-AM,BTCUSDT,10956.75,10961.18,10931.88,10959.75,1057.63,11577866.86
1600660800.0,2020-09-21 04-AM,BTCUSDT,10962.76,10988.86,10954.45,10956.75,1353.1,14841809.91
1600657200.0,2020-09-21 03-AM,BTCUSDT,10940.27,10963.11,10918.44,10962.76,1136.99,12442281.45
1600653600.0,2020-09-21 02-AM,BTCUSDT,10943.91,10970.16,10936.01,10940.27,1154.87,12649002.85
1600650000.0,2020-09-21 01-AM,BTCUSDT,10953.93,10978,10941.41,10943.91,1416.91,15528374.66
1600646400.0,2020-09-21 12-AM,BTCUSDT,10920.28,10971.42,10894.42,10953.93,1979.24,21641027.62
1600642800.0,2020-09-20 11-PM,BTCUSDT,10874.66,10938.02,10874.66,10920.28,1744.35,19041670.11
1600639200.0,2020-09-20 10-PM,BTCUSDT,10871.67,10885.96,10827.26,10874.66,1275.13,13838697.57
1600635600.0,2020-09-20 09-PM,BTCUSDT,10850.7,10893.27,10813.51,10871.67,1736.7,18850282.88
1600632000.0,2020-09-20 08-PM,BTCUSDT,10871.03,10878.39,10837.85,10850.7,1671.54,18144504.85
1600628400.0,2020-09-20 07-PM,BTCUSDT,10891.25,10899.91,10855.16,10871.03,977.19,10633852.79
1600624800.0,2020-09-20 06-PM,BTCUSDT,10894.66,10903.77,10864.38,10891.25,1083.53,11792688.17
1600621200.0,2020-09-20 05-PM,BTCUSDT,10852.25,10898.79,10850,10894.66,2007.42,21824683.34
1600617600.0,2020-09-20 04-PM,BTCUSDT,10834.58,10858.77,10723,10852.25,3584.55,38746722.41
1600614000.0,2020-09-20 03-PM,BTCUSDT,10838.55,10876.48,10829,10834.58,1767.97,19185248.74
1600610400.0,2020-09-20 02-PM,BTCUSDT,10866.07,10868.01,10833.31,10838.55,1477.91,16030067.33
1600606800.0,2020-09-20 01-PM,BTCUSDT,10850.64,10870.84,10775,10866.07,3073.2,33309083.56
1600603200.0,2020-09-20 12-PM,BTCUSDT,10951.17,10958.18,10825.1,10850.64,3200.97,34816153.54
1600599600.0,2020-09-20 11-AM,BTCUSDT,10983.64,10983.64,10939,10951.17,1423.45,15602135.18
1600596000.0,2020-09-20 10-AM,BTCUSDT,10964.67,10984,10943.45,10983.64,1137.5,12468541.61
1600592400.0,2020-09-20 09-AM,BTCUSDT,10952.92,10968.26,10925.27,10964.67,1388.21,15197323.33
